week_date,dist_TRA_int,pCO2,Tem
2016-08-08T00:00:00Z,570,291.95756880733944,16.415825688073394
2016-08-08T00:00:00Z,590,312.9412962962963,16.50638888888889
2016-08-08T00:00:00Z,610,312.85188679245283,16.55259433962264
2016-08-08T00:00:00Z,630,286.84334928229663,16.672535885167463
2016-08-08T00:00:00Z,650,274.6309478672986,16.768578199052133
2016-08-08T00:00:00Z,670,282.5981860465116,16.651209302325583
2016-08-08T00:00:00Z,690,283.8062857142857,16.67909523809524
2016-08-08T00:00:00Z,710,278.90347619047617,16.851285714285716
2016-08-08T00:00:00Z,730,289.06397129186604,16.515598086124402
2016-08-08T00:00:00Z,750,287.83507317073173,16.58419512195122
2016-08-08T00:00:00Z,770,282.62695652173915,16.81
2016-08-08T00:00:00Z,790,297.3457416267943,16.671626794258373
2016-08-08T00:00:00Z,810,307.16875,16.539951923076924
2016-08-08T00:00:00Z,830,316.42212560386474,16.621884057971016
2016-08-08T00:00:00Z,850,312.1825603864734,16.702850241545892
